"","region","country","indicator","input","date"
"1152","Asia-Pacific","Kiribati","Designation of the National Preventive Mechanism (in law)","No",NA
"1153","Asia-Pacific","Kyrgyzstan","Designation of the National Preventive Mechanism (in law)","Yes",2015
"1154","Asia-Pacific","Lao People's Democratic Republic","Designation of the National Preventive Mechanism (in law)","No",NA
"1155","Asia-Pacific","Marshall Islands","Designation of the National Preventive Mechanism (in law)","No",NA
"1156","Asia-Pacific","Malaysia","Designation of the National Preventive Mechanism (in law)","No",NA
"1157","Asia-Pacific","Maldives","Designation of the National Preventive Mechanism (in law)","Yes",2007
"1158","Asia-Pacific","Micronesia","Designation of the National Preventive Mechanism (in law)","No",NA
"1159","Asia-Pacific","Mongolia","Designation of the National Preventive Mechanism (in law)","Yes",2022
"1160","Asia-Pacific","Myanmar","Designation of the National Preventive Mechanism (in law)","No",NA
"1161","Asia-Pacific","Nauru","Designation of the National Preventive Mechanism (in law)","No",NA
"1162","Asia-Pacific","Nepal","Designation of the National Preventive Mechanism (in law)","No",NA
"1163","Asia-Pacific","New Zealand","Designation of the National Preventive Mechanism (in law)","Yes",2007
"1164","Asia-Pacific","Niue","Designation of the National Preventive Mechanism (in law)","No",NA
"1165","Asia-Pacific","Palau","Designation of the National Preventive Mechanism (in law)","No",NA
"1166","Asia-Pacific","Papua New Guinea","Designation of the National Preventive Mechanism (in law)","No",NA
"1167","Asia-Pacific","Pakistan","Designation of the National Preventive Mechanism (in law)","No",NA
"1168","Asia-Pacific","Philippines","Designation of the National Preventive Mechanism (in law)","No",NA
"1169","Asia-Pacific","Republic of Korea","Designation of the National Preventive Mechanism (in law)","No",NA
"1170","Asia-Pacific","Samoa","Designation of the National Preventive Mechanism (in law)","No",NA
"1171","Asia-Pacific","Solomon Islands","Designation of the National Preventive Mechanism (in law)","No",NA
"1172","Asia-Pacific","Singapore","Designation of the National Preventive Mechanism (in law)","No",NA
"1173","Asia-Pacific","Sri Lanka","Designation of the National Preventive Mechanism (in law)","Yes",2019
"1174","Asia-Pacific","Tajikistan","Designation of the National Preventive Mechanism (in law)","No",NA
"1175","Asia-Pacific","Thailand","Designation of the National Preventive Mechanism (in law)","No",NA
"1176","Asia-Pacific","Timor-Leste","Designation of the National Preventive Mechanism (in law)","No",NA
"1177","Asia-Pacific","Tonga","Designation of the National Preventive Mechanism (in law)","No",NA
"1178","Asia-Pacific","Turkmenistan","Designation of the National Preventive Mechanism (in law)","No",NA
"1179","Asia-Pacific","Tuvalu","Designation of the National Preventive Mechanism (in law)","No",NA
"1180","Asia-Pacific","Uzbekistan","Designation of the National Preventive Mechanism (in law)","No",NA
"1181","Asia-Pacific","Vanuatu","Designation of the National Preventive Mechanism (in law)","No",NA
"1182","Asia-Pacific","Viet Nam","Designation of the National Preventive Mechanism (in law)","No",NA
"1183","Americas","Antigua and Barbuda","Operationality of the National Preventive Mechanism","No",NA
"1184","Americas","Argentina","Operationality of the National Preventive Mechanism","Yes",2018
"1185","Americas","Bahamas","Operationality of the National Preventive Mechanism","No",NA
"1186","Americas","Barbados","Operationality of the National Preventive Mechanism","No",NA
"1187","Americas","Belize","Operationality of the National Preventive Mechanism","No",NA
"1188","Americas","Bolivia","Operationality of the National Preventive Mechanism","Yes",2016
"1189","Americas","Brazil","Operationality of the National Preventive Mechanism","Yes",2016
"1190","Americas","Canada","Operationality of the National Preventive Mechanism","No",NA
"1191","Americas","Chile","Operationality of the National Preventive Mechanism","Yes",2020
"1192","Americas","Colombia","Operationality of the National Preventive Mechanism","No",NA
"1193","Americas","Costa Rica","Operationality of the National Preventive Mechanism","Yes",2009
"1194","Americas","Cuba","Operationality of the National Preventive Mechanism","No",NA
"1195","Americas","Dominica","Operationality of the National Preventive Mechanism","No",NA
"1196","Americas","Dominican Republic","Operationality of the National Preventive Mechanism","No",NA
"1197","Americas","Ecuador","Operationality of the National Preventive Mechanism","Yes",2012
"1198","Americas","El Salvador","Operationality of the National Preventive Mechanism","No",NA
"1199","Americas","Grenada","Operationality of the National Preventive Mechanism","No",NA
"1200","Americas","Guatemala","Operationality of the National Preventive Mechanism","Yes",2014
"1201","Americas","Guyana","Operationality of the National Preventive Mechanism","No",NA
"1202","Americas","Haiti","Operationality of the National Preventive Mechanism","No",NA
"1203","Americas","Honduras","Operationality of the National Preventive Mechanism","Yes",2010
"1204","Americas","Jamaica","Operationality of the National Preventive Mechanism","No",NA
"1205","Americas","Mexico","Operationality of the National Preventive Mechanism","Yes",2018
"1206","Americas","Nicaragua","Operationality of the National Preventive Mechanism","Yes",2012
"1207","Americas","Panama","Operationality of the National Preventive Mechanism","Yes",2018
"1208","Americas","Paraguay","Operationality of the National Preventive Mechanism","Yes",2013
"1209","Americas","Peru","Operationality of the National Preventive Mechanism","Yes",2017
"1210","Americas","Saint Kitts and Nevis","Operationality of the National Preventive Mechanism","No",NA
"1211","Americas","Saint Lucia","Operationality of the National Preventive Mechanism","No",NA
"1212","Americas","Saint Vincent and the Grenadines","Operationality of the National Preventive Mechanism","No",NA
"1213","Americas","Suriname","Operationality of the National Preventive Mechanism","No",NA
"1214","Americas","Trinidad and Tobago","Operationality of the National Preventive Mechanism","No",NA
"1215","Americas","United States","Operationality of the National Preventive Mechanism","No",NA
"1216","Americas","Uruguay","Operationality of the National Preventive Mechanism","Yes",2013
"1217","Americas","Venezuela","Operationality of the National Preventive Mechanism","No",NA
"1218","Africa","Algeria","Operationality of the National Preventive Mechanism","No",NA
"1219","Africa","Angola","Operationality of the National Preventive Mechanism","No",NA
"1220","Africa","Benin","Operationality of the National Preventive Mechanism","No",NA
"1221","Africa","Botswana","Operationality of the National Preventive Mechanism","No",NA
"1222","Africa","Burkina Faso","Operationality of the National Preventive Mechanism","Yes",2021
"1223","Africa","Burundi","Operationality of the National Preventive Mechanism","No",NA
"1224","Africa","Cabo Verde","Operationality of the National Preventive Mechanism","Yes",2018
"1225","Africa","Cameroon","Operationality of the National Preventive Mechanism","No",NA
"1226","Africa","Central African Republic","Operationality of the National Preventive Mechanism","No",NA
"1227","Africa","Chad","Operationality of the National Preventive Mechanism","No",NA
"1228","Africa","Comoros","Operationality of the National Preventive Mechanism","No",NA
"1229","Africa","Congo","Operationality of the National Preventive Mechanism","No",NA
"1230","Africa","Cote d'Ivoire","Operationality of the National Preventive Mechanism","No",NA
"1231","Africa","Democratic Republic of the Congo","Operationality of the National Preventive Mechanism","No",NA
"1232","Africa","Djibouti","Operationality of the National Preventive Mechanism","No",NA
"1233","Africa","Equatorial Guinea","Operationality of the National Preventive Mechanism","No",NA
"1234","Africa","Eritrea","Operationality of the National Preventive Mechanism","No",NA
"1235","Africa","Ethiopia","Operationality of the National Preventive Mechanism","No",NA
"1236","Africa","Gabon","Operationality of the National Preventive Mechanism","No",NA
"1237","Africa","Gambia","Operationality of the National Preventive Mechanism","No",NA
"1238","Africa","Ghana","Operationality of the National Preventive Mechanism","No",NA
"1239","Africa","Guinea","Operationality of the National Preventive Mechanism","No",NA
"1240","Africa","Guinea-Bissau","Operationality of the National Preventive Mechanism","No",NA
"1241","Africa","Kenya","Operationality of the National Preventive Mechanism","No",NA
"1242","Africa","Lesotho","Operationality of the National Preventive Mechanism","No",NA
"1243","Africa","Liberia","Operationality of the National Preventive Mechanism","No",NA
"1244","Africa","Madagascar","Operationality of the National Preventive Mechanism","Yes",2019
"1245","Africa","Malawi","Operationality of the National Preventive Mechanism","No",NA
"1246","Africa","Mali","Operationality of the National Preventive Mechanism","Yes",2016
"1247","Africa","Mauritania","Operationality of the National Preventive Mechanism","Yes",2016
"1248","Africa","Mozambique","Operationality of the National Preventive Mechanism","No",NA
"1249","Africa","Namibia","Operationality of the National Preventive Mechanism","No",NA
"1250","Africa","Niger","Operationality of the National Preventive Mechanism","No",NA
"1251","Africa","Nigeria","Operationality of the National Preventive Mechanism","No",NA
"1252","Africa","Rwanda","Operationality of the National Preventive Mechanism","Yes",2018
"1253","Africa","Sao Tome and Principe","Operationality of the National Preventive Mechanism","No",NA
"1254","Africa","Senegal","Operationality of the National Preventive Mechanism","Yes",2011
"1255","Africa","Seychelles","Operationality of the National Preventive Mechanism","No",NA
"1256","Africa","Sierra Leone","Operationality of the National Preventive Mechanism","No",NA
"1257","Africa","Somalia","Operationality of the National Preventive Mechanism","No",NA
"1258","Africa","South Sudan","Operationality of the National Preventive Mechanism","No",NA
"1259","Africa","Sudan","Operationality of the National Preventive Mechanism","No",NA
"1260","Africa","Swaziland","Operationality of the National Preventive Mechanism","No",NA
"1261","Africa","Uganda","Operationality of the National Preventive Mechanism","No",NA
"1262","Africa","United Republic of Tanzania","Operationality of the National Preventive Mechanism","No",NA
"1263","Africa","Zambia","Operationality of the National Preventive Mechanism","No",NA
"1264","Africa","Zimbabwe","Operationality of the National Preventive Mechanism","No",NA
"1265","Africa","Mauritius","Operationality of the National Preventive Mechanism","Yes",2014
"1266","Africa","South Africa","Operationality of the National Preventive Mechanism","Yes",2019
"1267","Africa","Togo","Operationality of the National Preventive Mechanism","Yes",2019
"1268","Europe","Albania","Operationality of the National Preventive Mechanism","Yes",2008
"1269","Europe","Andorra","Operationality of the National Preventive Mechanism","No",NA
"1270","Europe","Austria","Operationality of the National Preventive Mechanism","Yes",2012
"1271","Europe","Armenia","Operationality of the National Preventive Mechanism","Yes",2017
"1272","Europe","Belarus","Operationality of the National Preventive Mechanism","No",NA
"1273","Europe","Belgium","Operationality of the National Preventive Mechanism","No",NA
"1274","Europe","Bosnia and Herzegovina","Operationality of the National Preventive Mechanism","Yes",2023
"1275","Europe","Bulgaria","Operationality of the National Preventive Mechanism","Yes",2012
"1276","Europe","Croatia","Operationality of the National Preventive Mechanism","Yes",2012
"1277","Europe","Cyprus","Operationality of the National Preventive Mechanism","Yes",2009
"1278","Europe","France","Operationality of the National Preventive Mechanism","Yes",2008
"1279","Europe","Czech Republic","Operationality of the National Preventive Mechanism","Yes",2006
"1280","Europe","Denmark","Operationality of the National Preventive Mechanism","Yes",2009
"1281","Europe","Estonia","Operationality of the National Preventive Mechanism","Yes",2007
"1282","Europe","Finland","Operationality of the National Preventive Mechanism","Yes",2017
"1283","Europe","Georgia","Operationality of the National Preventive Mechanism","Yes",2009
"1284","Europe","Germany","Operationality of the National Preventive Mechanism","Yes",2010
"1285","Europe","Greece","Operationality of the National Preventive Mechanism","Yes",2016
"1286","Europe","Holy See","Operationality of the National Preventive Mechanism","No",NA
"1287","Europe","Hungary","Operationality of the National Preventive Mechanism","Yes",2015
"1288","Europe","Iceland","Operationality of the National Preventive Mechanism","Yes",2018
"1289","Europe","Italy","Operationality of the National Preventive Mechanism","Yes",2016
"1290","Europe","Ireland","Operationality of the National Preventive Mechanism","No",NA
"1291","Europe","Latvia","Operationality of the National Preventive Mechanism","Yes",2018
"1292","Europe","Liechtenstein","Operationality of the National Preventive Mechanism","Yes",2007
"1293","Europe","Lithuania","Operationality of the National Preventive Mechanism","Yes",2014
"1294","Europe","Luxembourg","Operationality of the National Preventive Mechanism","Yes",2012
"1295","Europe","North Macedonia","Operationality of the National Preventive Mechanism","Yes",2011
"1296","Europe","Romania","Operationality of the National Preventive Mechanism","Yes",2014
"1297","Europe","San Marino","Operationality of the National Preventive Mechanism","No",NA
"1298","Europe","Serbia","Operationality of the National Preventive Mechanism","Yes",2011
"1299","Europe","Slovakia","Operationality of the National Preventive Mechanism","Yes",2024
"1300","Europe","Slovenia","Operationality of the National Preventive Mechanism","Yes",2008
"1301","Europe","Spain","Operationality of the National Preventive Mechanism","Yes",2010
"1302","Europe","Sweden","Operationality of the National Preventive Mechanism","Yes",2011
"1303","Europe","Switzerland","Operationality of the National Preventive Mechanism","Yes",2009
"1304","Europe","United Kingdom","Operationality of the National Preventive Mechanism","Yes",2009
"1305","Europe","Malta","Operationality of the National Preventive Mechanism","Yes",2008
"1306","Europe","Monaco","Operationality of the National Preventive Mechanism","No",NA
"1307","Europe","Montenegro","Operationality of the National Preventive Mechanism","Yes",2013
"1308","Europe","Netherlands","Operationality of the National Preventive Mechanism","Yes",2012
"1309","Europe","Norway","Operationality of the National Preventive Mechanism","Yes",2014
"1310","Europe","Poland","Operationality of the National Preventive Mechanism","Yes",2010
"1311","Europe","Portugal","Operationality of the National Preventive Mechanism","Yes",2012
"1312","Europe","Republic of Moldova","Operationality of the National Preventive Mechanism","Yes",2014
"1313","Europe","Russia","Operationality of the National Preventive Mechanism","No",NA
"1314","Europe","Turkey","Operationality of the National Preventive Mechanism","Yes",2014
"1315","Europe","Ukraine","Operationality of the National Preventive Mechanism","Yes",2012
"1316","Middle East","Bahrain","Operationality of the National Preventive Mechanism","No",NA
"1317","Middle East","Egypt","Operationality of the National Preventive Mechanism","No",NA
"1318","Middle East","Iran","Operationality of the National Preventive Mechanism","No",NA
"1319","Middle East","Iraq","Operationality of the National Preventive Mechanism","No",NA
"1320","Middle East","Israel","Operationality of the National Preventive Mechanism","No",NA
"1321","Middle East","Jordan","Operationality of the National Preventive Mechanism","No",NA
"1322","Middle East","Kuwait","Operationality of the National Preventive Mechanism","No",NA
"1323","Middle East","Lebanon","Operationality of the National Preventive Mechanism","Yes",2019
"1324","Middle East","Libya","Operationality of the National Preventive Mechanism","No",NA
"1325","Middle East","Morocco","Operationality of the National Preventive Mechanism","Yes",2018
"1326","Middle East","State of Palestine","Operationality of the National Preventive Mechanism","No",NA
"1327","Middle East","Oman","Operationality of the National Preventive Mechanism","No",NA
"1328","Middle East","Qatar","Operationality of the National Preventive Mechanism","No",NA
"1329","Middle East","Saudi Arabia","Operationality of the National Preventive Mechanism","No",NA
"1330","Middle East","Syria","Operationality of the National Preventive Mechanism","No",NA
"1331","Middle East","Tunisia","Operationality of the National Preventive Mechanism","Yes",2016
"1332","Middle East","United Arab Emirates","Operationality of the National Preventive Mechanism","No",NA
"1333","Middle East","Yemen","Operationality of the National Preventive Mechanism","No",NA
"1334","Asia-Pacific","Afghanistan","Operationality of the National Preventive Mechanism","No",NA
"1335","Asia-Pacific","Australia","Operationality of the National Preventive Mechanism","Yes",2019
"1336","Asia-Pacific","Azerbaijan","Operationality of the National Preventive Mechanism","Yes",2009
"1337","Asia-Pacific","Bangladesh","Operationality of the National Preventive Mechanism","No",NA
"1338","Asia-Pacific","Bhutan","Operationality of the National Preventive Mechanism","No",NA
"1339","Asia-Pacific","Brunei Darussalam","Operationality of the National Preventive Mechanism","No",NA
"1340","Asia-Pacific","Cambodia","Operationality of the National Preventive Mechanism","No",NA
"1341","Asia-Pacific","China","Operationality of the National Preventive Mechanism","No",NA
"1342","Asia-Pacific","Cook Islands","Operationality of the National Preventive Mechanism","No",NA
"1343","Asia-Pacific","Fiji","Operationality of the National Preventive Mechanism","No",NA
"1344","Asia-Pacific","Democratic People's Republic of Korea","Operationality of the National Preventive Mechanism","No",NA
"1345","Asia-Pacific","India","Operationality of the National Preventive Mechanism","No",NA
"1346","Asia-Pacific","Indonesia","Operationality of the National Preventive Mechanism","No",NA
"1347","Asia-Pacific","Japan","Operationality of the National Preventive Mechanism","No",NA
"1348","Asia-Pacific","Kazakhstan","Operationality of the National Preventive Mechanism","Yes",2014
"1349","Asia-Pacific","Kiribati","Operationality of the National Preventive Mechanism","No",NA
"1350","Asia-Pacific","Kyrgyzstan","Operationality of the National Preventive Mechanism","Yes",2014
"1351","Asia-Pacific","Lao People's Democratic Republic","Operationality of the National Preventive Mechanism","No",NA
"1352","Asia-Pacific","Marshall Islands","Operationality of the National Preventive Mechanism","No",NA
"1353","Asia-Pacific","Malaysia","Operationality of the National Preventive Mechanism","No",NA
"1354","Asia-Pacific","Maldives","Operationality of the National Preventive Mechanism","Yes",2008
"1355","Asia-Pacific","Micronesia","Operationality of the National Preventive Mechanism","No",NA
"1356","Asia-Pacific","Mongolia","Operationality of the National Preventive Mechanism","Yes",2020
"1357","Asia-Pacific","Myanmar","Operationality of the National Preventive Mechanism","No",NA
"1358","Asia-Pacific","Nauru","Operationality of the National Preventive Mechanism","No",NA
"1359","Asia-Pacific","Nepal","Operationality of the National Preventive Mechanism","No",NA
"1360","Asia-Pacific","New Zealand","Operationality of the National Preventive Mechanism","Yes",2007
"1361","Asia-Pacific","Niue","Operationality of the National Preventive Mechanism","No",NA
"1362","Asia-Pacific","Palau","Operationality of the National Preventive Mechanism","No",NA
"1363","Asia-Pacific","Papua New Guinea","Operationality of the National Preventive Mechanism","No",NA
"1364","Asia-Pacific","Pakistan","Operationality of the National Preventive Mechanism","No",NA
"1365","Asia-Pacific","Philippines","Operationality of the National Preventive Mechanism","No",NA
"1366","Asia-Pacific","Republic of Korea","Operationality of the National Preventive Mechanism","No",NA
"1367","Asia-Pacific","Samoa","Operationality of the National Preventive Mechanism","No",NA
"1368","Asia-Pacific","Solomon Islands","Operationality of the National Preventive Mechanism","No",NA
"1369","Asia-Pacific","Singapore","Operationality of the National Preventive Mechanism","No",NA
"1370","Asia-Pacific","Sri Lanka","Operationality of the National Preventive Mechanism","Yes",2022
"1371","Asia-Pacific","Tajikistan","Operationality of the National Preventive Mechanism","No",NA
"1372","Asia-Pacific","Thailand","Operationality of the National Preventive Mechanism","No",NA
"1373","Asia-Pacific","Timor-Leste","Operationality of the National Preventive Mechanism","No",NA
"1374","Asia-Pacific","Tonga","Operationality of the National Preventive Mechanism","No",NA
"1375","Asia-Pacific","Turkmenistan","Operationality of the National Preventive Mechanism","No",NA
"1376","Asia-Pacific","Tuvalu","Operationality of the National Preventive Mechanism","No",NA
"1377","Asia-Pacific","Uzbekistan","Operationality of the National Preventive Mechanism","No",NA
"1378","Asia-Pacific","Vanuatu","Operationality of the National Preventive Mechanism","No",NA
"1379","Asia-Pacific","Viet Nam","Operationality of the National Preventive Mechanism","No",NA
"1380","Americas","Antigua and Barbuda","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1381","Americas","Argentina","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",1999
"1382","Americas","Bahamas","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1383","Americas","Barbados","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1384","Americas","Belize","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1385","Americas","Bolivia","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2000
"1386","Americas","Brazil","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1387","Americas","Canada","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",1999
"1388","Americas","Chile","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2012
"1389","Americas","Colombia","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2001
"1390","Americas","Costa Rica","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",1999
"1391","Americas","Cuba","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1392","Americas","Dominica","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1393","Americas","Dominican Republic","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1394","Americas","Ecuador","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",1999
"1395","Americas","El Salvador","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2006
"1396","Americas","Grenada","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1397","Americas","Guatemala","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2000
"1398","Americas","Guyana","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1399","Americas","Haiti","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2013
"1400","Americas","Honduras","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2019
"1401","Americas","Jamaica","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1402","Americas","Mexico","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",1999
"1403","Americas","Nicaragua","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1404","Americas","Panama","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1405","Americas","Paraguay","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2024
"1406","Americas","Peru","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",1999
"1407","Americas","Saint Kitts and Nevis","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1408","Americas","Saint Lucia","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1409","Americas","Saint Vincent and the Grenadines","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1410","Americas","Suriname","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1411","Americas","Trinidad and Tobago","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1412","Americas","United States","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1413","Americas","Uruguay","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2016
"1414","Americas","Venezuela","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1415","Africa","Algeria","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1416","Africa","Angola","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1417","Africa","Benin","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2022
"1418","Africa","Botswana","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1419","Africa","Burkina Faso","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1420","Africa","Burundi","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2021
"1421","Africa","Cabo Verde","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1422","Africa","Cameroon","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2010
"1423","Africa","Central African Republic","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1424","Africa","Chad","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1425","Africa","Comoros","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1426","Africa","Congo","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1427","Africa","Cote d'Ivoire","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2020
"1428","Africa","Democratic Republic of the Congo","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2018
"1429","Africa","Djibouti","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1430","Africa","Equatorial Guinea","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1431","Africa","Eritrea","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1432","Africa","Ethiopia","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2021
"1433","Africa","Gabon","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1434","Africa","Gambia","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2022
"1435","Africa","Ghana","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2001
"1436","Africa","Guinea","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1437","Africa","Guinea-Bissau","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1438","Africa","Kenya","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2005
"1439","Africa","Lesotho","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1440","Africa","Liberia","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2017
"1441","Africa","Madagascar","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2019
"1442","Africa","Malawi","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2000
"1443","Africa","Mali","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2022
"1444","Africa","Mauritania","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2020
"1445","Africa","Mauritius","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2002
"1446","Africa","Mozambique","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1447","Africa","Namibia","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2003
"1448","Africa","Niger","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1449","Africa","Nigeria","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2011
"1450","Africa","Rwanda","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2001
"1451","Africa","Sao Tome and Principe","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1452","Africa","Senegal","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1453","Africa","Seychelles","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1454","Africa","Sierra Leone","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2011
"1455","Africa","Somalia","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1456","Africa","South Sudan","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1457","Africa","Sudan","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1458","Africa","Swaziland","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1459","Africa","Uganda","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2000
"1460","Africa","United Republic of Tanzania","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2003
"1461","Africa","Zambia","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2003
"1462","Africa","Zimbabwe","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2016
"1463","Africa","South Africa","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",1999
"1464","Africa","Togo","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",1999
"1465","Europe","Albania","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2003
"1466","Europe","Andorra","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1467","Europe","Austria","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2022
"1468","Europe","Armenia","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2006
"1469","Europe","Belarus","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1470","Europe","Belgium","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1471","Europe","Bosnia and Herzegovina","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2001
"1472","Europe","Bulgaria","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2011
"1473","Europe","Croatia","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2008
"1474","Europe","Cyprus","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2022
"1475","Europe","France","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",1999
"1476","Europe","Czech Republic","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1477","Europe","Denmark","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2007
"1478","Europe","Estonia","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2020
"1479","Europe","Finland","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2014
"1480","Europe","Georgia","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2007
"1481","Europe","Germany","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2001
"1482","Europe","Greece","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2000
"1483","Europe","Holy See","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1484","Europe","Hungary","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1485","Europe","Iceland","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1486","Europe","Italy","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
"1487","Europe","Ireland","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2015
"1488","Europe","Latvia","Existence of National Human Rights Institution that fully complies with Paris Principles","Yes",2015
"1489","Europe","Liechtenstein","Existence of National Human Rights Institution that fully complies with Paris Principles","No",NA
